route_id,direction_id,stop_id,stop_sequence,mean_delay,n_obs,stop_name,boardings,alightings,total_b_a,geometry,spacing_ft
22,0,60346,20,-137.80645161290323,31,El Camino & San Antonio,51.53281767252355,120.62063492063496,172.15345259315845,POINT (6093073.72405457 1972486.49071173),539.2204359530335
22,0,60347,21,-112.18518518518519,27,El Camino & Showers,328.27674041644633,179.51026032790733,507.7870007443535,POINT (6093922.88508591 1971893.94432464),376.6458056769816
22,0,60348,22,18.133333333333333,30,El Camino & Jordan,7.810090399796279,4.870328690916927,12.680419090713205,POINT (6094639.037525 1971471.58722973),174.837415878485
22,0,60350,23,-4.266666666666667,30,El Camino & Rengstorff,18.330620196796666,13.487294160088275,31.817914356884945,POINT (6095560.78240067 1970940.11749214),331.7691128026024
22,0,60351,24,-42.13333333333333,30,El Camino & Clark,81.18413694148988,54.01700627803568,135.20114321952553,POINT (6097614.33472399 1969751.6936879),701.6086947473268
22,0,60352,25,-24.6,30,El Camino & El Monte,53.274804443922115,54.391662177691565,107.66646662161372,POINT (6098283.234961 1968971.18212557),349.37579727584597
22,0,60353,26,-53.2,30,El Camino & Pettis,18.30276047481929,15.25701096289331,33.5597714377126,POINT (6099259.03287816 1968209.1357494),1134.5781397638063
22,0,60354,27,-37.53333333333333,30,El Camino & Miramonte,17.46030138162491,18.68231074481074,36.142612126435665,POINT (6100504.47690958 1967409.41195515),786.431363116898
22,0,60355,28,-62.464285714285715,28,El Camino & Castro,168.81013390204564,86.6447938499409,255.45492775198665,POINT (6101792.86015958 1966567.14198615),642.457846990297
22,0,60356,29,-29.866666666666667,30,El Camino & Bonita,4.282437660378835,5.626387501387501,9.908825161766345,POINT (6102631.83289108 1966037.68175898),491.07902180111677
22,0,60357,30,-36.8,30,El Camino & Phyllis,6.102028771881712,10.64077140180081,16.74280017368253,POINT (6103461.75839658 1965504.03059532),322.0352611452531
22,0,60358,31,-63.93333333333333,30,El Camino & Bay,30.61481312804842,31.408208703061643,62.02302183111008,POINT (6104243.33262083 1964996.34591514),251.5479219625454
22,0,60359,32,-19.666666666666668,30,El Camino & Yuba,53.22422381540027,27.45103246426776,80.67525627966803,POINT (6105065.82572649 1964518.22154331),323.353229733346
22,0,60360,33,-58.0,30,El Camino & Americana,34.00414005928712,36.95874615580497,70.96288621509214,POINT (6107556.51628317 1963262.77785999),799.5881457718764
22,0,60361,34,-92.96666666666667,30,El Camino & Knickerbocker,137.08336393998158,113.35882540661946,250.4421893466012,POINT (6109107.41245958 1962470.7377774),589.1824030526926
22,0,60362,35,-97.9,30,El Camino & Grape,30.45862111744465,20.89324450059744,51.35186561804208,POINT (6110600.66833133 1961877.84395006),438.2684703392574
22,0,60363,36,-78.63333333333334,30,El Camino & Mary,43.69755350858293,20.53046038928391,64.22801389786682,POINT (6111986.994955 1961458.31821431),404.06002400267073
22,0,60364,37,-131.48275862068965,29,El Camino & Hollenbeck,50.8587937389408,25.220045232545235,76.07883897148601,POINT (6113683.74123341 1960931.78449048),696.3901156759885
22,0,60365,38,-87.51724137931035,29,El Camino & Mathilda,27.13456151691444,24.43306350512232,51.5676250220368,POINT (6115291.65140341 1960407.54439723),513.0608260634144
22,0,60366,39,-65.71428571428571,28,El Camino & Sunnyvale-Saratoga,206.28874320124325,164.68905767435172,370.97780087559505,POINT (6116676.92356725 1959666.36608957),499.1040003197975
22,0,60367,40,-35.3448275862069,29,El Camino & Cezanne,23.049244627921095,32.44618273882979,55.49542736675088,POINT (6117471.32945874 1958816.19095264),231.68643860773966
22,0,60368,41,-14.137931034482758,29,El Camino & Remington,145.21370475929297,111.41277954072068,256.6264843000138,POINT (6118673.10822317 1957526.05967465),534.1027642818548
22,0,60369,42,-91.55172413793103,29,El Camino & Maria,29.190325116060404,24.242000646412407,53.432325762472814,POINT (6120618.29691808 1955448.27446015),864.2414870643023
22,0,60370,43,-78.41379310344827,29,El Camino & Wolfe,112.46525019098544,87.78768110973994,200.2529313007254,POINT (6121797.77159324 1954414.28276172),465.100109692323
22,0,60371,44,-82.75862068965517,29,El Camino & Poplar,12.13772518331342,22.126236263736264,34.26396144704968,POINT (6123531.66445091 1954188.56208456),551.9748702960962
22,0,60372,45,-81.36666666666666,30,El Camino & Henderson,32.68974979269098,44.6276805710629,77.31743036375387,POINT (6124368.98495474 1954176.17923531),267.0770924268631
22,0,60373,46,-101.36666666666666,30,El Camino & Halford,170.8955093925682,123.51772288169347,294.4132322742616,POINT (6126103.48575082 1954168.01127264),533.9424847126677
22,0,60374,47,-66.24137931034483,29,El Camino & Flora Vista,107.6177099044746,58.93512639321462,166.5528362976892,POINT (6127859.74831441 1954175.62936765),538.1105063994628
22,0,60375,48,-83.17241379310344,29,El Camino & Pomeroy,29.98717565114624,25.750223387723388,55.737399038869626,POINT (6129689.63244991 1954151.60316898),537.8242366579815
22,0,60376,49,-79.65517241379311,29,El Camino & Calabazas,9.968058412176056,7.593317221993691,17.56137563416976,POINT (6130589.70676525 1954136.95851323),302.71565959859277
22,0,60377,50,-103.89655172413794,29,El Camino & Alpine,23.26870123340712,24.09002998635351,47.35873121976061,POINT (6131271.52429925 1954126.16063456),242.71120436126327
22,0,60378,51,-115.03846153846153,26,El Camino & Kiely,196.48269214445685,130.36642018112605,326.8491123255829,POINT (6132551.84457324 1954093.54947931),304.0015805129434
22,0,60379,52,-64.24137931034483,29,El Camino & Bowe,10.319162700045052,12.404778309925373,22.72394100997042,POINT (6133486.98574758 1954090.46451172),314.44293399560047
22,0,60380,53,-62.827586206896555,29,El Camino & San Tomas,10.407866806396218,10.139489758607406,20.54735656500362,POINT (6135171.88428067 1954071.27491756),500.13999576610826
22,0,60381,54,-59.63333333333333,30,El Camino & Los Padres,11.474459445782967,19.83634600693424,31.310805452717215,POINT (6135996.88164641 1954051.7959539),266.90609937129193
22,0,60382,55,-74.4,30,El Camino & Scott,193.24662225029863,153.86541522203285,347.1120374723316,POINT (6137030.32478949 1954033.09290731),268.56960525382374
22,0,60384,56,-69.93103448275862,29,El Camino & Jefferson,21.162577700077694,15.46104459266224,36.62362229273993,POINT (6139245.46143533 1954013.89347064),776.3576905772194
22,0,62743,57,-79.82758620689656,29,El Camino & Monroe,24.71363318054494,54.9869165964754,79.70054977702036,POINT (6140195.74759249 1954350.55355848),228.9383901172045
22,0,60020,58,-77.82758620689656,29,El Camino & Lafayette,40.89098589319178,57.43808699470464,98.32907288789644,POINT (6141651.00288408 1954992.24617273),491.65501921989056
22,0,60001,59,-64.42857142857143,28,Santa Clara Transit Center,152.88002234693408,110.8522497110732,263.73227205800725,POINT (6144099.62758 1954225.5200159),922.4855360707079
22,0,60393,60,30.103448275862068,29,El Camino & Accolti,9.106983131247835,5.023334671864084,14.130317803111916,POINT (6145152.67993583 1952830.35056214),468.3090675360337
22,0,60394,61,0.6551724137931034,29,El Camino & Bellomy,5.038914272002508,4.354361977891391,9.3932762498939,POINT (6145112.05239241 1952075.73330498),964.4936055566095
22,0,60395,62,-9.275862068965518,29,El Camino & The Alameda,40.14578795387619,18.193791584232763,58.33957953810892,POINT (6145008.88429166 1951224.11821032),724.6561375508484
22,0,60397,63,-35.62068965517241,29,The Alameda & Newhall,39.26377641965878,15.97494441832677,55.238720837985554,POINT (6146329.00993225 1950686.1137089),451.46769281427214
22,0,60398,64,-61.724137931034484,29,The Alameda & McKendrie,14.479637029637033,9.542597924950863,24.022234954587887,POINT (6147715.53865525 1949942.14898948),444.1490895720424
22,0,60399,65,-70.86206896551724,29,The Alameda & University,21.240953001247124,4.630291358967829,25.871244360214934,POINT (6148268.44995099 1949343.8250549),291.4800300025046
22,0,60400,66,-85.51724137931035,29,The Alameda & Naglee,160.79183879845644,129.70788231376463,290.49972111222115,POINT (6148984.787101 1948553.67702889),334.019610285414
22,0,60401,67,-64.03448275862068,29,The Alameda & Fremont,11.767833636951286,6.770595091183327,18.538428728134612,POINT (6149811.12042208 1947670.48292914),352.9126232128129
22,0,60402,68,-103.3103448275862,29,The Alameda & Hester,9.997135054487996,9.60513987646341,19.60227493095141,POINT (6150347.347368 1947097.21701531),262.72472063729407
22,0,60403,69,-131.32142857142858,28,The Alameda & Hanchett,120.07972232016344,68.30533192297897,188.3850542431425,POINT (6150818.96880008 1946595.94603623),193.34582126930468
22,0,60404,70,-110.17241379310344,29,The Alameda & Keeble,26.69430185827245,15.19754714240008,41.89184900067254,POINT (6151799.86447608 1946255.60550956),310.76175141225383
22,0,60406,71,-149.41379310344828,29,The Alameda & Bush,124.0449915280798,49.44671651877535,173.49170804685514,POINT (6153200.88267142 1946316.46759257),461.5433419977572
22,0,60408,72,-154.6551724137931,29,Santa Clara & Montgomery,201.4695195327548,133.47078999431943,334.9403095270741,POINT (6154169.72161299 1946352.91929132),310.4364173769736
22,0,60409,73,-148.55172413793105,29,Santa Clara & Delmas,30.742836003865417,11.790996666731958,42.53383267059741,POINT (6154781.8719635 1946376.53013648),193.29676701239623
22,0,60410,74,-191.6551724137931,29,Santa Clara & Almaden Blvd,113.77992889463488,90.20796638002528,203.9878952746602,POINT (6156121.946055 1947090.27149114),445.51274834846646
22,0,60411,75,-189.55172413793105,29,Santa Clara & Almaden Ave,42.25636854975093,43.99206071706072,86.24842926681168,POINT (6156523.88783641 1947331.17258415),95.9615414700705
22,0,60412,76,-147.07142857142858,28,Santa Clara & 1st,527.7515366169779,488.0801242058595,1015.8316608228376,POINT (6157574.84144317 1947946.23861124),449.62346051874016
22,0,60413,77,-26.689655172413794,29,Santa Clara & 6th,2008.3313936880124,1159.265020110608,3167.5964137986184,POINT (6158928.50802717 1948704.70395781),436.01436494100227
22,0,60414,78,25.357142857142858,28,Santa Clara & 7th,271.7836664152841,105.29960815328468,377.0832745685686,POINT (6159225.73249833 1948886.74690081),108.49689294122119
22,0,60415,79,16.178571428571427,28,Santa Clara & 11th,75.57082557964911,82.57483064321302,158.14565622286207,POINT (6160682.18627833 1949721.3400479),530.9580819186837
22,0,60416,80,14.035714285714286,28,Santa Clara & 13th,21.590851713645833,34.090892196039256,55.681743909685075,POINT (6161161.25815482 1949993.21614456),108.92894988280253
22,0,60418,81,-5.107142857142857,28,Santa Clara & 17th,74.73168653242185,195.31395124483353,270.04563777725554,POINT (6162125.66469058 1950549.64613406),397.4280467022063
22,0,60419,82,-27.344827586206897,29,Santa Clara & 21st,39.46239340724635,99.70948895875364,139.17188236600006,POINT (6163225.61327808 1951192.6107274),386.7524395222068
22,0,60420,83,-43.172413793103445,29,Santa Clara & 24th,95.10504046606988,123.49301597095712,218.59805643702703,POINT (6164064.792374 1951680.29938456),294.55200335655206
22,0,60421,84,-44.62068965517241,29,Santa Clara & 28th,74.42689051144936,80.74733183483178,155.1742223462811,POINT (6165083.9655325 1952252.78281964),371.01078687599926
22,0,60422,85,-45.86206896551724,29,Alum Rock & 33rd,18.669426815015058,69.65748524351467,88.32691205852973,POINT (6166597.53140299 1953121.81290573),527.470881755901
22,0,60035,86,-30.25,28,King & Alum Rock,149.6079740520917,157.93623590461826,307.5442099567101,POINT (6167727.93202934 1953654.17929506),357.737737571383
22,0,60036,87,-25.17241379310345,29,King & San Antonio,36.41845597213243,38.469836536013005,74.88829250814545,POINT (6168552.89461824 1952565.84026439),496.43418743427765
22,0,60037,88,-2.4285714285714284,28,King & Hermocilla,31.49515745692216,45.19827256077254,76.69343001769472,POINT (6169311.51383591 1951509.07203673),318.64370703624513
22,0,60038,89,56.535714285714285,28,King & Virginia,42.71691592721005,39.129301907243104,81.84621783445313,POINT (6169685.78277241 1951032.84103382),187.3362998441902
22,0,60039,90,140.82142857142858,28,King & Chaucer,7.6658749746985055,55.93615698027465,63.60203195497317,POINT (6170520.0294635 1949891.63006164),720.6632599744152
22,0,60040,91,290.60714285714283,28,King & Story,238.76370598355896,288.76921322141914,527.5329192049778,POINT (6171451.19098699 1948671.12922181),667.9631635347071
22,0,60041,92,307.42857142857144,28,King & Christopher,14.65468967307202,32.62560495060496,47.280294623676994,POINT (6172153.21582967 1947748.16715698),372.42901978164605
22,0,60042,93,260.85714285714283,28,King & Miami,14.260536032594851,40.486832856685794,54.74736888928064,POINT (6173065.8275215 1946541.82704999),380.40350675905324
22,0,60043,94,249.28571428571428,28,King & Havana,32.23416599740129,92.4745754245754,124.70874142197668,POINT (6173718.85771149 1945682.60337473),358.39518996272005
22,0,60044,95,222.71428571428572,28,King & Cunningham,34.016051921934285,85.34431279504811,119.36036471698232,POINT (6174381.73663507 1944817.79375264),388.174323746044
22,0,60045,96,189.71428571428572,28,King & Waverly,12.776400396988633,73.79196685667273,86.56836725366134,POINT (6175216.58568716 1943732.43798374),360.02225133351953
22,0,60046,97,190.21428571428572,28,King & Seminole,14.793383087500736,107.29635519709048,122.0897382845912,POINT (6175719.71525833 1943079.67649397),239.8368238472347
22,0,60047,98,258.85714285714283,28,Tully & King,21.700355496756423,147.8202036053042,169.5205591020606,POINT (6176321.56280792 1942660.39682072),249.6536346934409
22,0,60048,99,289.5,28,Tully & Brahms,6.545140725287782,43.09321323241604,49.63835395770383,POINT (6177169.52272616 1943357.01681857),413.00777601224877
22,0,60049,100,312.7857142857143,28,Tully & Quimby,14.747801390216257,67.96769039783744,82.71549178805371,POINT (6177953.14681508 1944010.50960606),239.16871885257044
22,0,60050,101,295.85714285714283,28,Tully & Eastridge Way,0.7307692307692306,8.52773200741467,9.258501238183902,POINT (6178588.27776267 1944529.19787315),276.10169940326665
22,0,65707,102,243.67857142857142,28,Tully & Capitol,2.7082711406240825,45.99602485577721,48.70429599640128,POINT (6179623.52733257 1945380.92910931),875.2779050972039
22,0,65812,103,316.5357142857143,28,Eastridge Transit Center (Bay 5),0.0,1087.191627979863,1087.191627979863,POINT (6180650.18013491 1944273.75087748),757.8674887115976
22,1,60053,3,107.3103448275862,29,Tully & Quimby,81.85968198468194,16.38665419547773,98.2463361801597,POINT (6177605.19541125 1943875.58927223),1012.0991736355137
22,1,60054,4,133.55172413793105,29,Tully & Kenesta,47.24846917788096,11.4404463183875,58.68891549626843,POINT (6176925.70858125 1943307.29907022),389.27630750585513
22,1,60055,5,179.79310344827587,29,King & Tully,175.0758443354032,17.758625688037448,192.83447002344053,POINT (6176051.84549958 1942753.43206772),248.54010040520822
22,1,60056,6,175.17241379310346,29,King & Seminole,8.48444855797797,2.665618939883645,11.150067497861617,POINT (6175628.58125424 1943297.26857848),229.7068778462688
22,1,60425,7,147.06896551724137,29,King & Waverly,78.00327385033273,16.160768071797484,94.16404192213014,POINT (6175120.6186875 1943957.38339998),239.83682384723474
22,1,60057,8,118.24137931034483,29,King & Cunningham,105.23089533016004,33.646017462929215,138.87691279308925,POINT (6174527.10379842 1944734.15743698),360.02225133351953
22,1,60058,9,96.39285714285714,28,King & Ocala,97.5870973797444,28.672715274921156,126.25981265466558,POINT (6173760.78873 1945727.5232324),388.174323746044
22,1,60059,10,77.03571428571429,28,King & Biscayne,52.95605505605508,15.102580670963022,68.0586357270181,POINT (6172900.09589759 1946867.91596472),423.08826791736647
22,1,60060,11,47.035714285714285,28,King & Everglade,28.80308310970075,16.460309869868695,45.26339297956948,POINT (6171993.74698849 1948063.61206415),371.5646069977916
22,1,65427,12,69.35714285714286,28,King & Story,250.86059414441755,183.21120619576504,434.0718003401829,POINT (6171423.69432282 1948841.94187231),618.5004111409708
22,1,60061,13,176.72413793103448,29,King & Story,191.82937919923216,53.91276819585644,245.74214739508864,POINT (6170984.30904675 1949424.31964456),403.98695084786453
22,1,60063,14,209.17241379310346,29,King & Virginia,44.15400636944758,45.694812540400775,89.84881890984832,POINT (6169795.79436341 1951000.6681979),475.5281154173834
22,1,60064,15,177.3448275862069,29,King & Kammerer,49.921213916802145,27.24025296598826,77.16146688279038,POINT (6169252.40306175 1951704.01226364),286.83256888316106
22,1,60065,16,128.72413793103448,29,King & San Antonio,39.93575036075036,51.8649602031955,91.80071056394586,POINT (6168449.96831492 1952846.26063532),407.1347114207417
22,1,60426,17,149.58620689655172,29,Alum Rock & King,176.5811196156784,91.3552925832337,267.93641219891214,POINT (6167485.29275084 1953720.69130115),440.59503664143494
22,1,60428,18,216.58620689655172,29,Alum Rock & 33rd,79.13018566400918,26.64117336911454,105.7713590331237,POINT (6166691.40391867 1953260.28014848),356.5884551204748
22,1,60429,19,227.10344827586206,29,Santa Clara & 28th,85.32822879734645,56.89169906890496,142.21992786625142,POINT (6165234.65912874 1952419.54823415),526.6574419860497
22,1,60431,20,192.20689655172413,29,Santa Clara & 24th,161.8811642605759,85.95269322181085,247.83385748238675,POINT (6164019.37448584 1951715.55685998),371.01078687599926
22,1,60433,21,173.92857142857142,28,Santa Clara & 20th,117.40724781754196,49.47766130927899,166.8849091268209,POINT (6162816.90937108 1951037.64942315),393.05815537865544
22,1,60434,22,178.9655172413793,29,Santa Clara & 17th,190.16335739423965,67.19104204618914,257.35439944042884,POINT (6162058.020797 1950595.79367957),288.24628750010345
22,1,60435,23,173.58620689655172,29,Santa Clara & 14th,46.11951732907617,18.283519340137,64.40303666921317,POINT (6161248.99518408 1950127.02165122),289.14483291282704
22,1,60437,24,162.3448275862069,29,Santa Clara & 11th,99.5592179878944,97.3992188367188,196.95843682461313,POINT (6160398.19767308 1949646.87267715),291.90046751247496
22,1,60438,25,162.68965517241378,29,Santa Clara & 7th,164.5072665080018,312.8525174172233,477.35978392522503,POINT (6159301.49973525 1949016.35359699),431.0674060802388
22,1,60439,26,194.75862068965517,29,Santa Clara & 5th,1412.6696955005775,2011.2584045856097,3423.9281000861847,POINT (6158689.41008016 1948639.05743556),217.51516397899417
22,1,65849,27,280.3103448275862,29,Santa Clara & 2nd,325.42883668618987,278.0328862314157,603.4617229176056,POINT (6157575.71742566 1948005.21716781),326.9960939032292
22,1,60441,28,323.7241379310345,29,Santa Clara & Market,69.43153643741881,68.5142960797373,137.94583251715613,POINT (6156878.64073583 1947605.91842572),265.06645938849545
22,1,60442,29,338.9310344827586,29,Santa Clara & Almaden Ave,36.199014384308505,35.463456233309195,71.66247061761771,POINT (6156340.74647041 1947294.93709232),184.5570011302447
22,1,60443,30,334.17241379310343,29,Santa Clara & Almaden Blvd,84.92682978785932,114.74602815485174,199.6728579427109,POINT (6155888.49442217 1947014.7332564),158.2741766241064
22,1,60444,31,300.0,29,Santa Clara & Delmas,10.608209682474389,44.44090223501991,55.04911191749432,POINT (6154976.04972474 1946528.02392797),378.5167636490254
22,1,60445,32,280.13793103448273,29,Santa Clara & Cahill,115.76268690459868,129.75330617095318,245.515993075552,POINT (6154143.02940917 1946434.52313073),192.50273753080063
22,1,60446,33,325.9642857142857,28,The Alameda & Bush,56.501607297930846,103.89937741996567,160.40098471789648,POINT (6153307.07602859 1946397.89820398),653.7403048741882
22,1,60448,34,301.42857142857144,28,The Alameda & Morrison,14.096446445711152,24.52415019620902,38.62059664192016,POINT (6152049.99291283 1946336.68408756),718.6940555576058
22,1,60449,35,278.5,28,The Alameda & Julian,87.3751758862053,111.26892315201142,198.64409903821672,POINT (6151087.65789525 1946423.29054165),375.68001374267146
22,1,60450,36,255.58620689655172,29,The Alameda & Hester,9.078007939772649,17.49290137966609,26.57090931943873,POINT (6150439.91279966 1947103.82887873),843.7662215548843
22,1,60451,37,222.44827586206895,29,The Alameda & Schiele,5.207224556489263,9.16966252701547,14.376887083504732,POINT (6149906.68453541 1947683.23815298),392.15655422295663
22,1,60452,38,212.32142857142858,28,The Alameda & Taylor,145.55305185011065,124.8877442818619,270.44079613197255,POINT (6149022.07508416 1948635.04432023),392.8299115885629
22,1,60453,39,215.3793103448276,29,The Alameda & University,7.674862066038532,13.539145005321483,21.214007071360015,POINT (6148271.66024642 1949440.27466515),292.3179702296167
22,1,60454,40,220.31034482758622,29,The Alameda & McKendrie,7.758804757334169,14.408180218474334,22.166984975808507,POINT (6147727.667568 1950032.27249689),291.5588175027232
22,1,60455,41,192.89655172413794,29,The Alameda & Newhall,13.0342955247367,28.60333563495328,41.63763115968999,POINT (6146498.97022225 1950697.35646856),448.3108537357779
22,1,60457,42,193.17241379310346,29,The Alameda & Portola,10.372704093292326,35.94749604970193,46.320200142994246,POINT (6145280.23512691 1951173.71673632),384.61591900167025
22,1,60458,43,188.3793103448276,29,El Camino & The Alameda,10.329270402799812,9.511657215333685,19.840927618133502,POINT (6145292.82598099 1952205.15069707),314.9705626787397
22,1,60459,44,186.20689655172413,29,El Camino & Campbell,3.6178791796438863,5.728376198964436,9.346255378608324,POINT (6144921.62003049 1953137.58813664),964.2905028872958
22,1,60460,45,164.32142857142858,28,Santa Clara Transit Center,204.61689503307153,273.29724368768495,477.91413872075657,POINT (6143823.12583642 1954052.06301373),456.62345867592916
22,1,62729,46,168.9655172413793,29,El Camino & Washington,31.206565738183382,38.36888201667617,69.57544775485954,POINT (6141074.23697725 1954839.47777748),1099.571601913257
22,1,60466,47,138.51724137931035,29,El Camino & Monroe,35.73026532291241,19.371155478508424,55.10142080142081,POINT (6139864.19215325 1954321.46372165),341.48220450397696
22,1,60467,48,95.46666666666667,30,El Camino & Lincoln,13.697109263285732,21.62215709127473,35.31926635456048,POINT (6138611.85410674 1954115.14261198),608.4096623113153
22,1,60468,49,87.56666666666666,30,El Camino & Scott,152.79689093586143,183.1872506578388,335.9841415937004,POINT (6137168.84288517 1954135.44112781),586.9955585408143
22,1,60469,50,104.73333333333333,30,El Camino & Los Padres,21.410312073547363,20.199180639621815,41.609492713169175,POINT (6135759.30600607 1954158.5693624),448.7173377847212
22,1,60470,51,120.2,30,El Camino & San Tomas,11.69693149987268,19.038180365386253,30.73511186525893,POINT (6134561.331696 1954177.35508598),568.0306776207643
22,1,60471,52,74.53333333333333,30,El Camino & Bowe,4.015576906753378,9.834332987274164,13.849909894027544,POINT (6133190.77603817 1954202.1893539),612.9498391316333
22,1,60472,53,24.689655172413794,29,El Camino & Bowers,154.9156433435845,187.34735950324185,342.26300284682634,POINT (6132486.84371899 1954211.46722248),316.90061494134983
22,1,60473,54,120.93103448275862,29,El Camino & Alpine,22.482032428355943,19.695937069466485,42.17796949782245,POINT (6131400.17102358 1954227.9078064),301.478169988195
22,1,60474,55,79.6896551724138,29,El Camino & Calabazas,16.103570857247334,14.799144972674384,30.9027158299217,POINT (6130123.51412807 1954252.86773023),352.5304764062148
22,1,60475,56,57.793103448275865,29,El Camino & Pomeroy,20.45987688781807,33.70865931454166,54.16853620235973,POINT (6129424.45876767 1954276.34963864),484.7915293388255
22,1,60476,57,5.137931034482759,29,El Camino & Flora Vista,60.35839601574894,70.78679310885188,131.14518912460088,POINT (6127487.92851999 1954284.25283806),1325.7178194970506
22,1,60477,58,77.66666666666667,30,El Camino & Lawrence,149.8619550384256,162.79366670910795,312.65562174753364,POINT (6126225.28865683 1954294.97033632),809.8702683299543
22,1,60478,59,71.33333333333333,30,El Camino & Sycamore,45.92913442766381,37.222561507120325,83.15169593478419,POINT (6124774.45855324 1954281.09339556),805.4810875666927
22,1,60479,60,67.16666666666667,30,El Camino & Poplar,20.094950964068612,17.86588697250462,37.960837936573206,POINT (6123406.56332317 1954290.71936056),455.7008912262577
22,1,60480,61,87.0,28,El Camino & Wolfe,94.9692584376408,109.58544388617916,204.55470232381995,POINT (6121346.03496391 1954846.19298714),612.1095538673974
22,1,60481,62,80.5,30,El Camino & Maria,24.583772436713613,23.36402772064536,47.94780015735896,POINT (6120473.70993692 1955745.94676507),388.5784212679656
22,1,60482,63,37.46666666666667,30,El Camino & Fair Oaks,130.79323307411542,150.19678205781145,280.9900151319269,POINT (6118293.529586 1958081.02313164),917.8143711238118
22,1,60483,64,55.63333333333333,30,El Camino & Cezanne,24.353379708526766,24.386547521106344,48.73992722963316,POINT (6117499.1355055 1958934.81473115),484.17576421304824
22,1,60484,65,38.833333333333336,30,El Camino & Sunnyvale,184.6028337675396,198.6747109916227,383.2775447591624,POINT (6116721.00287542 1959766.87933998),633.4327626932591
22,1,60485,66,107.10344827586206,29,El Camino & Mathilda,20.918830026182967,24.07425368748898,44.99308371367192,POINT (6114851.24546008 1960650.02029023),753.0041245659708
22,1,60486,67,115.6896551724138,29,El Camino & Pastoria,23.76931850828909,51.30867302632012,75.07799153460914,POINT (6113772.24564958 1961011.53269057),354.34765131965537
22,1,60487,68,78.13793103448276,29,El Camino & Mary,26.50381497587379,47.20754653842889,73.7113615143027,POINT (6111582.26512142 1961676.2236184),696.9208671096435
22,1,60488,69,73.58620689655173,29,El Camino & Grape,22.28809638074344,33.48716561216562,55.77526199290903,POINT (6110367.35941474 1962074.35307148),404.4406470734524
22,1,60489,70,103.75862068965517,29,El Camino & Bernardo,114.458822549999,144.2848879878291,258.7437105378282,POINT (6109305.94880791 1962490.74003398),324.41685954214483
22,1,60490,71,57.06896551724138,29,El Camino & Sylvan,29.33580749316044,33.5586167100873,62.89442420324772,POINT (6107771.73501283 1963272.65776148),571.495361604854
